"lead_id","quote_qty","quote_price","lead_success","job_id","created_date","cust_id","location_id","sales_agent_id","sales_class_id"
424755,172100,1.58,"Y",341536,20140917,2605,6,1494,2
424756,1078800,0.74,"Y",341537,20140703,2758,12,1171,3
424757,560000,0.77,"N",NULL,20140731,2682,5,1245,6
424758,1115400,0.74,"Y",341538,20130125,2622,7,1393,6
424759,646100,1.52,"Y",341539,20130329,2516,2,1421,2
424760,976900,1.49,"Y",341540,20130318,2535,11,1188,2
424761,168100,0.79,"Y",341541,20141117,2552,6,1252,6
424762,380000,0.78,"Y",341542,20140210,2562,4,1512,4
424763,460300,0.78,"Y",341543,20131011,2662,5,1307,6
424764,120100,1.60,"Y",341544,20130910,2669,5,1299,1
424765,911100,0.74,"N",NULL,20130626,2834,3,1613,3
424766,637600,0.76,"Y",341545,20141020,2912,4,1139,3
424437,413500,0.78,"Y",341272,20140610,2780,10,1172,5
424438,236700,0.79,"N",NULL,20141110,2798,3,1390,5
424439,300200,1.57,"Y",341273,20130125,2842,6,1598,1
424440,404000,0.78,"Y",341274,20141021,2979,6,1358,5
424441,927200,0.74,"N",NULL,20130322,2988,6,1359,5
424442,142700,0.79,"Y",341275,20130218,2535,1,1493,5
424443,774600,0.75,"Y",341276,20141001,2757,1,1200,3
424444,815500,1.50,"Y",341277,20130215,2537,3,1308,2
424445,924700,1.49,"Y",341278,20140728,2836,12,1574,2
424446,739400,1.52,"Y",341279,20131001,2710,2,1205,1
424447,775800,1.50,"Y",341280,20140905,2709,3,1427,1
424448,169600,1.58,"Y",341281,20130930,2949,8,1514,2
424449,1202200,0.73,"Y",341282,20130812,2737,7,1456,5
424450,124200,0.80,"Y",341283,20141209,2703,2,1193,5
424451,739500,1.52,"Y",341284,20131112,2592,2,1205,2
424452,1212600,1.46,"Y",341285,20131021,2969,7,1201,1
424453,1151700,0.73,"Y",341286,20141105,2903,7,1602,3
424454,502200,0.77,"Y",341287,20140415,2892,11,1392,5
424455,896200,0.74,"N",NULL,20140714,2721,1,1125,5
424456,910300,0.74,"N",NULL,20140407,2822,8,1191,5
424457,649100,1.52,"N",NULL,20140917,2884,9,1616,1
424458,731700,0.76,"Y",341288,20131114,2967,12,1564,5
424459,672100,0.76,"Y",341289,20130328,2942,9,1374,3
424460,516900,0.77,"N",NULL,20140922,2575,5,1283,6
424461,1007800,1.47,"Y",341290,20140226,2707,6,1294,1
424462,577700,0.77,"Y",341291,20140328,2669,3,1178,4
424463,175100,1.58,"Y",341292,20140320,2659,10,1417,1
424464,153700,0.79,"Y",341293,20140319,2516,11,1173,5
424465,381600,0.78,"Y",341294,20130204,2809,5,1174,6
424466,217500,0.79,"Y",341295,20140502,2950,2,1184,6
424467,280000,0.78,"Y",341296,20140922,2872,8,1537,6
424468,443300,0.78,"Y",341297,20140722,2930,3,1439,3
424469,763800,0.75,"Y",341298,20141020,2707,11,1379,5
424470,952700,0.74,"Y",341299,20140428,2924,7,1277,4
424471,1189400,1.46,"Y",341300,20140911,2680,7,1178,2
424472,821000,1.50,"Y",341301,20130604,2607,1,1366,2
424473,698900,0.76,"Y",341302,20130710,2789,11,1248,6
424474,1015500,1.47,"Y",341303,20140225,2583,4,1157,2
424475,398300,0.78,"Y",341304,20130917,2768,9,1584,4
424476,753600,1.50,"Y",341305,20140219,2684,6,1620,2
424477,1013700,1.47,"N",NULL,20140317,2968,10,1132,2
424478,1019900,0.74,"Y",341306,20140326,2714,2,1348,5
424479,820400,1.50,"Y",341307,20130220,2518,9,1585,1
424480,167800,0.79,"Y",341308,20130823,2552,7,1157,5
424481,266800,0.78,"Y",341309,20130129,2845,1,1537,5
424482,975500,0.74,"N",NULL,20130723,2828,7,1192,5
424483,1217300,1.46,"N",NULL,20141001,2526,9,1596,1
424484,99400,0.80,"N",NULL,20130221,2679,6,1397,6
424485,107400,0.80,"Y",341310,20130705,2914,5,1136,3
424486,616900,0.77,"Y",341311,20130122,2917,3,1135,6
424487,408200,0.78,"Y",341312,20130627,2911,11,1195,3
424488,813900,1.50,"Y",341313,20140317,2513,6,1446,1
424489,832700,1.50,"Y",341314,20140721,2745,1,1291,2
424490,1087600,0.74,"Y",341315,20130619,2504,7,1250,5
424491,782400,0.75,"Y",341316,20140811,2693,6,1535,4
424492,780400,1.50,"Y",341317,20140707,2787,5,1528,1
424493,629700,1.52,"Y",341318,20130409,2770,8,1156,1
424494,1092500,0.74,"Y",341319,20140506,2867,10,1445,4
424495,840100,0.75,"Y",341320,20131220,2663,11,1457,4
424496,708100,0.76,"Y",341321,20130821,2566,1,1447,6
424497,736600,0.76,"Y",341322,20130916,2659,1,1387,6
424498,950700,1.49,"Y",341323,20140815,2595,11,1238,2
424499,1174800,1.46,"Y",341324,20130826,2527,12,1257,2
424500,389000,0.78,"Y",341325,20140128,2841,3,1205,6
424501,381300,0.78,"Y",341326,20140319,2750,7,1507,5
424502,595600,0.77,"N",NULL,20141126,2569,8,1256,3
424503,413800,0.78,"Y",341327,20130124,2914,4,1300,4
424504,436500,1.55,"Y",341328,20131009,2875,5,1528,1
424505,716500,1.52,"N",NULL,20130708,2911,5,1135,1
424506,368700,0.78,"N",NULL,20130617,2514,7,1318,5
424507,341300,0.78,"Y",341329,20130801,2804,7,1501,6
424508,839600,0.75,"Y",341330,20141205,2910,10,1275,3
424509,684200,0.76,"N",NULL,20131118,2982,3,1535,3
424510,406600,0.78,"N",NULL,20140219,2677,12,1470,6
424511,227700,0.79,"N",NULL,20130718,2614,9,1495,5
424512,1031200,0.74,"Y",341331,20130108,2611,1,1565,4
424513,639700,1.52,"Y",341332,20130930,2756,12,1471,1
424514,1167600,1.46,"Y",341333,20130220,2512,2,1399,2
424515,441100,1.55,"Y",341334,20140722,2526,3,1320,1
424516,523600,0.77,"Y",341335,20140911,2903,8,1233,4
424517,144500,0.79,"Y",341336,20140520,2674,6,1256,4
424518,1155000,0.73,"Y",341337,20140407,2875,2,1559,4
424519,589000,0.77,"N",NULL,20130429,2793,10,1533,6
424520,1031100,0.74,"Y",341338,20130725,2878,11,1448,3
424521,350800,1.57,"N",NULL,20141016,2524,10,1324,1
424522,1213000,0.73,"Y",341339,20130904,2827,5,1155,6
424523,237100,0.79,"N",NULL,20131125,2562,12,1288,3
424524,1188800,0.73,"Y",341340,20130118,2606,12,1509,5
424525,1041900,0.74,"Y",341341,20130313,2528,7,1559,4
424526,738000,0.76,"Y",341342,20130610,2545,9,1267,3
424527,1059500,0.74,"Y",341343,20130613,2993,2,1256,6
424528,903500,0.74,"Y",341344,20140627,2664,2,1392,3
424529,1193200,0.73,"Y",341345,20130613,2767,9,1394,5
424530,1094800,1.47,"Y",341346,20140610,2505,7,1321,1
424531,113300,0.80,"N",NULL,20140725,2873,12,1271,4
424532,1249600,1.46,"Y",341347,20130108,2686,4,1532,1
424533,216300,0.79,"Y",341348,20131202,2634,2,1440,4
424534,1036300,0.74,"Y",341349,20131119,2550,6,1365,6
424535,1140700,0.73,"Y",341350,20130808,2604,5,1341,6
424536,303300,1.57,"Y",341351,20130516,2980,2,1296,1
424537,121200,1.60,"Y",341352,20130701,2683,10,1189,2
424538,982100,1.49,"Y",341353,20140703,2960,4,1537,2
424539,351500,0.78,"Y",341354,20130717,2664,1,1363,3
424540,58300,0.80,"Y",341355,20140905,2690,1,1599,3
424541,833300,1.50,"Y",341356,20140313,2875,3,1168,2
424542,1001800,0.74,"Y",341357,20131111,2906,7,1176,5
424543,208600,1.58,"Y",341358,20130422,2740,9,1193,2
424544,889400,0.74,"Y",341359,20131205,2540,5,1444,5
424545,427700,1.55,"Y",341360,20141205,2709,5,1579,2
424546,369700,0.78,"Y",341361,20140116,2606,9,1552,4
424547,50500,0.80,"Y",341362,20131120,2514,4,1479,5
424548,562100,1.54,"Y",341363,20140718,2781,9,1413,1
424549,464000,0.78,"Y",341364,20140610,2854,6,1525,3
424550,1090300,1.47,"Y",341365,20130524,2777,11,1317,1
424551,230300,0.79,"Y",341366,20140818,2903,5,1450,5
424552,1239100,0.73,"Y",341367,20140915,2567,10,1255,5
424553,1216500,0.73,"Y",341368,20130213,2619,12,1550,3
424554,792000,0.75,"Y",341369,20140718,2708,5,1479,4
424555,745500,0.76,"Y",341370,20130718,2707,11,1425,5
424556,788100,1.50,"Y",341371,20130320,2887,10,1504,1
424557,809700,1.50,"N",NULL,20131015,2909,1,1558,1
424558,643100,0.76,"Y",341372,20140930,2859,2,1475,5
424559,279800,1.57,"Y",341373,20130715,2723,9,1203,2
424560,1075700,1.47,"Y",341374,20130702,2881,11,1206,2
424561,606900,1.54,"Y",341375,20140409,2733,12,1161,2
424562,1021000,0.74,"Y",341376,20140306,2814,4,1533,3
424563,1226400,1.46,"Y",341377,20140113,2909,9,1244,2
424564,786400,0.75,"Y",341378,20140916,2673,5,1148,5
424565,999300,0.74,"N",NULL,20140703,2742,3,1129,4
424566,812400,1.50,"Y",341379,20130829,2770,8,1170,2
424567,622700,0.77,"N",NULL,20130419,2651,11,1202,5
424568,266100,0.78,"Y",341380,20130617,2793,11,1364,4
424569,697100,1.52,"Y",341381,20130703,2608,10,1547,2
424570,142600,1.58,"Y",341382,20130805,2559,9,1452,2
424571,928600,0.74,"Y",341383,20140624,2532,10,1445,5
424572,1169100,0.73,"Y",341384,20141225,2538,5,1568,5
424573,328900,0.78,"Y",341385,20130326,2614,7,1146,5
424574,417400,0.78,"Y",341386,20131031,2879,5,1134,3
424575,1006800,0.74,"Y",341387,20130702,2880,6,1185,3
424576,502200,1.54,"Y",341388,20130108,2875,9,1404,1
424577,350300,1.57,"N",NULL,20130528,2799,6,1122,1
424578,249200,0.79,"Y",341389,20140328,2902,4,1321,3
424579,1123200,1.47,"Y",341390,20140127,2797,1,1248,2
424580,1182600,0.73,"N",NULL,20140513,2504,12,1271,4
424581,657100,0.76,"Y",341391,20141009,2919,8,1326,6
424582,450000,0.78,"Y",341392,20131112,2604,4,1253,6
424583,857700,0.75,"Y",341393,20130222,2658,11,1434,6
424584,804000,1.50,"N",NULL,20141212,2639,1,1130,2
424585,384800,0.78,"Y",341394,20141210,2727,12,1468,3
424586,376100,1.55,"Y",341395,20140606,2541,6,1429,2
424587,774800,0.75,"N",NULL,20140909,2600,4,1434,6
424588,1067100,1.47,"N",NULL,20141212,2930,1,1417,1
424589,133800,1.58,"Y",341396,20130620,2549,4,1158,1
424590,930100,0.74,"Y",341397,20140120,2575,8,1590,4
424591,1027300,0.74,"Y",341398,20130225,2630,12,1142,3
424592,306500,0.78,"Y",341399,20140507,2539,6,1532,3
424593,617800,1.54,"Y",341400,20140627,2580,1,1618,2
424594,793500,0.75,"Y",341401,20140304,2568,10,1171,3
424595,531000,0.77,"Y",341402,20141202,2577,10,1166,4
424596,264800,1.57,"Y",341403,20140401,2934,12,1251,2
424597,265500,0.78,"Y",341404,20130722,2573,12,1323,4
424598,889000,0.74,"Y",341405,20131217,2556,12,1123,5
424599,328800,0.78,"Y",341406,20140922,2848,12,1192,5
424600,655400,1.52,"Y",341407,20131231,2946,8,1410,1
424601,736000,0.76,"Y",341408,20130712,2926,11,1296,4
424272,155100,0.79,"Y",341132,20130808,2592,5,1311,4
424273,614700,0.77,"Y",341133,20141027,2838,10,1598,3
424274,1076400,1.47,"Y",341134,20141111,2900,2,1599,2
424275,345600,0.78,"Y",341135,20131203,2946,11,1186,6
424276,695100,1.52,"Y",341136,20141015,2952,8,1518,2
424277,122100,1.60,"Y",341137,20131024,2951,7,1563,1
424278,732100,0.76,"Y",341138,20140827,2703,12,1497,6
424279,505000,0.77,"Y",341139,20131104,2706,2,1482,6
424280,1216900,1.46,"Y",341140,20140826,2612,12,1253,2
424281,634400,1.52,"Y",341141,20131128,2762,1,1156,1
424282,308000,0.78,"Y",341142,20140603,2637,1,1370,4
424283,641300,1.52,"N",NULL,20130108,2559,11,1407,1
424284,386700,0.78,"Y",341143,20140106,2898,2,1595,6
424285,406500,0.78,"Y",341144,20130222,2510,1,1394,4
424286,891800,1.49,"Y",341145,20130116,2547,12,1536,1
424287,465200,0.78,"Y",341146,20130906,2809,7,1319,5
424288,770400,1.50,"N",NULL,20130710,2686,1,1465,2
424289,607100,0.77,"N",NULL,20140625,2794,9,1172,5
424290,451700,0.78,"Y",341147,20131101,2507,1,1161,5
424291,698700,1.52,"Y",341148,20131031,2932,7,1275,2
424292,1039700,1.47,"Y",341149,20140819,2801,6,1518,2
424293,928800,0.74,"Y",341150,20130613,2688,11,1528,5
424294,483300,0.78,"Y",341151,20140318,2517,5,1580,3
424295,346200,1.57,"Y",341152,20131004,2634,11,1610,2
424296,70300,0.80,"Y",341153,20130503,2548,2,1471,6
424297,89200,0.80,"Y",341154,20140808,2905,11,1296,3
424298,768700,0.75,"Y",341155,20130118,2626,8,1350,3
424299,291300,0.78,"Y",341156,20130314,2850,3,1557,4
424300,773700,0.75,"Y",341157,20140401,2704,5,1438,5
424301,953100,0.74,"Y",341158,20130722,2988,5,1125,5
424302,254800,1.57,"Y",341159,20140123,2954,9,1274,1
424303,1047200,1.47,"Y",341160,20140501,2530,10,1599,1
424304,373100,0.78,"Y",341161,20131016,2984,1,1454,5
424305,675700,0.76,"Y",341162,20131011,2867,6,1575,3
424306,470500,1.55,"Y",341163,20140109,2763,9,1164,2
424307,407200,0.78,"Y",341164,20140902,2631,5,1225,4
424308,1036400,0.74,"N",NULL,20141017,2519,6,1275,3
424309,410000,1.55,"N",NULL,20130930,2575,2,1375,2
424310,966600,1.49,"N",NULL,20130410,2637,11,1556,1
424311,197700,1.58,"Y",341165,20140117,2908,4,1474,2
424312,459900,1.55,"Y",341166,20140318,2740,6,1292,2
424313,768300,1.50,"Y",341167,20140506,2688,10,1218,1
424314,134300,0.79,"Y",341168,20140815,2684,7,1273,6
424315,185300,0.79,"N",NULL,20140911,2865,7,1461,4
424316,1249100,1.46,"Y",341169,20140326,2764,9,1586,1
424317,1096200,1.47,"Y",341170,20140530,2543,6,1291,1
424318,524000,0.77,"Y",341171,20140724,2885,7,1609,5
424319,477700,0.78,"Y",341172,20140110,2530,7,1371,5
424320,451300,1.55,"Y",341173,20130130,2554,4,1294,1
424321,181600,0.79,"Y",341174,20130904,2849,12,1435,4
424322,1064700,0.74,"Y",341175,20131127,2932,9,1458,6
424323,1201100,0.73,"Y",341176,20131210,2626,8,1337,4
424324,1135100,0.73,"N",NULL,20140221,2704,10,1357,4
424325,127400,1.58,"Y",341177,20130327,2618,10,1496,1
424326,1158900,1.46,"Y",341178,20131115,2909,6,1398,2
424327,1068000,0.74,"Y",341179,20140319,2721,10,1235,6
424328,181100,0.79,"Y",341180,20130329,2955,2,1406,4
424329,278400,0.78,"N",NULL,20130312,2644,11,1365,6
424330,929300,1.49,"N",NULL,20141121,2767,7,1253,1
424331,947700,0.74,"Y",341181,20140501,2987,1,1507,3
424332,377800,0.78,"Y",341182,20141208,2909,8,1146,6
424333,1235400,1.46,"Y",341183,20131231,2510,10,1234,2
424334,748000,0.76,"Y",341184,20130502,2801,6,1450,3
424335,95100,0.80,"N",NULL,20130522,2561,5,1319,3
424336,67800,0.80,"Y",341185,20140225,2653,6,1563,4
424337,672000,0.76,"Y",341186,20140711,2578,1,1357,6
424338,430100,0.78,"Y",341187,20140813,2665,12,1601,4
424339,355300,0.78,"N",NULL,20141016,2623,7,1385,5
424340,388200,0.78,"Y",341188,20130108,2909,8,1618,6
424341,473300,0.78,"Y",341189,20130716,2652,11,1270,5
424342,419800,0.78,"Y",341190,20140923,2928,2,1550,6
424343,284500,0.78,"Y",341191,20130311,2925,7,1364,6
424344,307100,0.78,"Y",341192,20141009,2582,2,1296,3
424345,1023200,0.74,"Y",341193,20140728,2861,12,1296,6
424346,407800,0.78,"Y",341194,20140402,2887,12,1236,3
424347,212300,1.58,"Y",341195,20141121,2818,4,1181,2
424348,320700,1.57,"N",NULL,20130814,2953,12,1306,1
424349,708800,0.76,"Y",341196,20131014,2976,12,1603,4
424350,760900,0.75,"Y",341197,20140122,2547,11,1364,4
424351,926200,0.74,"Y",341198,20140909,2601,7,1197,5
424352,976200,0.74,"Y",341199,20130731,2756,8,1454,5
424353,196400,1.58,"Y",341200,20140219,2805,12,1245,1
424354,343000,0.78,"Y",341201,20130819,2990,3,1379,4
424355,92900,0.80,"Y",341202,20140425,2502,10,1274,5
424356,652600,1.52,"Y",341203,20140508,2990,9,1531,1
424357,473800,0.78,"N",NULL,20130807,2952,12,1247,4
424358,212100,0.79,"N",NULL,20140818,2972,3,1549,6
424359,227200,1.58,"Y",341204,20140109,2947,5,1477,1
424360,474900,0.78,"Y",341205,20140714,2646,10,1412,6
424361,258200,0.78,"Y",341206,20130327,2536,9,1542,4
424362,1084800,0.74,"Y",341207,20131119,2574,9,1310,6
424363,488000,0.78,"Y",341208,20140219,2769,6,1260,6
424364,224600,0.79,"Y",341209,20130417,2994,2,1595,3
424365,822800,0.75,"Y",341210,20130328,2699,5,1361,5
424366,496500,0.78,"Y",341211,20140320,2733,2,1199,6
424367,57600,0.80,"Y",341212,20141014,2638,7,1308,3
424368,706500,1.52,"Y",341213,20141001,2595,6,1140,2
424369,539200,0.77,"Y",341214,20141114,2669,12,1521,6
424370,524900,0.77,"Y",341215,20130731,2919,2,1470,6
424371,1056300,1.47,"Y",341216,20130918,2725,2,1160,1
424372,832700,0.75,"Y",341217,20131015,2777,2,1294,5
424373,1120200,0.74,"Y",341218,20141027,2917,5,1146,6
424374,463400,0.78,"N",NULL,20130102,2766,6,1290,6
424375,423700,0.78,"Y",341219,20130508,2509,11,1500,3
424376,41400,0.80,"Y",341220,20141217,2558,8,1420,3
424377,771100,0.75,"Y",341221,20130805,2799,5,1477,4
424378,519300,1.54,"Y",341222,20130625,2923,7,1565,1
424379,496200,0.78,"Y",341223,20140612,2607,4,1615,6
424380,173000,0.79,"Y",341224,20140310,2674,3,1320,4
424381,59200,1.60,"Y",341225,20140703,2885,1,1486,1
424382,644700,1.52,"Y",341226,20130328,2519,3,1487,1
424383,49900,0.80,"Y",341227,20131028,2559,5,1170,5
424384,112200,0.80,"Y",341228,20130410,2946,2,1589,6
424385,75800,1.60,"Y",341229,20141219,2515,3,1172,1
424386,707000,1.52,"Y",341230,20140220,2624,2,1434,2
424387,385800,1.55,"Y",341231,20141226,2516,6,1440,2
424388,815700,0.75,"Y",341232,20131230,2711,3,1430,6
424389,806100,0.75,"Y",341233,20140916,2825,1,1394,5
424390,741500,1.52,"N",NULL,20130809,2765,10,1529,1
424391,1029500,1.47,"N",NULL,20130205,2705,11,1249,2
424392,63300,0.80,"Y",341234,20131205,2540,5,1127,4
424393,283400,0.78,"N",NULL,20131128,2515,9,1337,3
424394,878200,0.74,"Y",341235,20131105,2896,4,1526,5
424395,447600,0.78,"Y",341236,20140901,2671,10,1278,5
424396,1192900,0.73,"Y",341237,20140117,2889,2,1299,6
424397,183300,0.79,"Y",341238,20140611,2829,10,1603,5
424398,127900,0.79,"Y",341239,20141112,2850,2,1595,5
424399,1111900,0.74,"Y",341240,20130606,2870,4,1570,3
424400,589400,0.77,"Y",341241,20140124,2517,10,1608,6
424401,501300,1.54,"Y",341242,20130523,2712,9,1238,1
424402,982800,0.74,"Y",341243,20130527,2509,5,1231,5
424403,217200,0.79,"Y",341244,20140106,2689,2,1610,5
424404,484900,0.78,"Y",341245,20130129,2581,12,1508,5
424405,1113800,1.47,"Y",341246,20130701,2745,12,1290,1
424406,724600,1.52,"N",NULL,20131029,2705,6,1285,1
424407,802600,1.50,"Y",341247,20141106,2841,7,1133,2
424408,289900,0.78,"N",NULL,20130429,2656,10,1603,4
424409,1057800,0.74,"Y",341248,20130221,2846,6,1162,4
424410,734600,0.76,"N",NULL,20130215,2519,7,1310,6
424411,186900,0.79,"Y",341249,20140418,2873,5,1381,5
424412,690000,1.52,"Y",341250,20140703,2819,3,1172,1
424413,101100,0.80,"Y",341251,20130823,2954,4,1169,4
424414,895000,0.74,"Y",341252,20140317,2783,11,1500,3
424415,1090000,0.74,"Y",341253,20140820,2824,9,1529,4
424416,620900,0.77,"Y",341254,20130515,2681,10,1365,5
424417,265700,0.78,"Y",341255,20130903,2739,4,1548,4
424418,718100,0.76,"Y",341256,20130919,2632,8,1618,4
424419,825900,0.75,"Y",341257,20130528,2617,9,1571,6
424420,1166000,1.46,"Y",341258,20141027,2763,1,1213,1
424421,563700,0.77,"Y",341259,20140814,2528,7,1255,4
424422,617100,1.54,"Y",341260,20141029,2558,10,1579,2
424423,154200,0.79,"Y",341261,20140507,2879,6,1207,6
424424,301300,1.57,"Y",341262,20131009,2947,3,1122,1
424425,1005500,1.47,"Y",341263,20130319,2587,11,1465,1
424426,610100,0.77,"Y",341264,20140814,2661,2,1326,5
424427,460300,0.78,"Y",341265,20130410,2931,2,1402,3
424428,507000,0.77,"Y",341266,20140516,2951,7,1459,6
424429,559200,0.77,"Y",341267,20141208,2819,3,1585,6
424430,836200,1.50,"N",NULL,20140310,2879,5,1180,1
424431,240100,0.79,"Y",341268,20140714,2868,2,1562,4
424432,807800,1.50,"N",NULL,20140207,2986,1,1275,2
424433,566300,0.77,"Y",341269,20130920,2989,1,1567,6
424434,1017200,0.74,"N",NULL,20130325,2557,7,1271,6
424435,776900,0.75,"Y",341270,20140319,2521,4,1137,5
424436,270200,0.78,"Y",341271,20130301,2872,12,1187,6
424107,773200,0.75,"Y",340987,20130909,2931,10,1122,6
424108,690400,0.76,"Y",340988,20130705,2511,1,1452,4
424109,1115900,0.74,"N",NULL,20130612,2780,9,1153,3
424110,347600,0.78,"Y",340989,20141217,2773,2,1221,3
424111,309000,0.78,"Y",340990,20140325,2985,9,1294,5
424112,569800,0.77,"N",NULL,20131007,2702,2,1303,4
424113,1162600,1.46,"Y",340991,20131120,2671,9,1155,1
424114,238400,1.58,"Y",340992,20130606,2751,2,1285,1
424115,684600,0.76,"N",NULL,20131113,2894,5,1537,3
424116,52900,0.80,"Y",340993,20140710,2698,1,1566,5
424117,1135900,0.73,"Y",340994,20140522,2794,10,1433,6
424118,533700,0.77,"N",NULL,20130820,2577,9,1349,5
424119,372300,0.78,"Y",340995,20140502,2785,7,1371,5
424120,1130300,0.73,"N",NULL,20130916,2871,9,1529,3
424121,1215800,1.46,"Y",340996,20130416,2638,6,1305,2
424122,712800,1.52,"Y",340997,20130114,2909,1,1222,1
424123,82200,0.80,"Y",340998,20140128,2879,9,1122,4
424124,910700,0.74,"Y",340999,20140908,2980,6,1284,6
424125,71200,1.60,"Y",341000,20131029,2809,10,1619,1
424126,232700,1.58,"Y",341001,20141231,2816,1,1574,1
424127,288400,0.78,"Y",341002,20130322,2646,2,1492,5
424128,1163400,0.73,"Y",341003,20130918,2846,7,1311,6
424129,128300,0.79,"Y",341004,20131206,2710,1,1531,5
424130,914800,0.74,"Y",341005,20140130,2941,11,1335,3
424131,544800,1.54,"Y",341006,20130802,2912,11,1495,2
424132,121800,0.80,"N",NULL,20130204,2890,11,1328,3
424133,207500,0.79,"Y",341007,20140721,2817,3,1535,3
424134,772300,1.50,"Y",341008,20141107,2792,9,1488,2
424135,579000,1.54,"Y",341009,20130301,2913,2,1521,1
424136,230900,0.79,"Y",341010,20141128,2628,12,1126,6
424137,787100,0.75,"Y",341011,20141027,2921,3,1603,5
424138,1235300,0.73,"Y",341012,20140514,2741,9,1611,4
424139,1008400,1.47,"Y",341013,20140501,2804,4,1455,1
424140,885600,1.49,"Y",341014,20130814,2730,8,1238,2
424141,1172400,1.46,"Y",341015,20130703,2822,3,1481,1
424142,976400,0.74,"Y",341016,20140320,2752,6,1617,3
424143,1159400,0.73,"Y",341017,20140602,2662,11,1492,4
424144,1025400,1.47,"Y",341018,20140905,2759,5,1490,2
424145,813400,0.75,"Y",341019,20130723,2787,1,1137,5
424146,1114400,0.74,"Y",341020,20140410,2716,5,1385,5
424147,1230200,0.73,"Y",341021,20130304,2897,3,1213,3
424148,793900,0.75,"Y",341022,20131219,2600,9,1380,6
424149,269100,0.78,"Y",341023,20141201,2501,12,1578,4
424150,395500,0.78,"Y",341024,20140407,2673,6,1547,4
424151,870000,1.50,"Y",341025,20130724,2552,12,1436,1
424152,141400,0.79,"N",NULL,20130111,2834,9,1464,6
424153,667800,0.76,"Y",341026,20131210,2721,7,1376,3
424154,1064600,1.47,"Y",341027,20140922,2913,8,1179,2
424155,185700,0.79,"Y",341028,20130724,2857,5,1270,3
424156,964800,0.74,"Y",341029,20131113,2658,2,1516,3
424157,125900,1.58,"Y",341030,20140203,2742,5,1442,1
424158,254600,1.57,"Y",341031,20140212,2510,10,1303,2
424159,1004000,1.47,"Y",341032,20140421,2867,8,1329,2
424160,469800,0.78,"Y",341033,20140102,2613,10,1573,6
424161,206400,0.79,"Y",341034,20141222,2998,5,1484,3
424162,375500,0.78,"Y",341035,20130517,2501,2,1357,5
424163,1207300,1.46,"Y",341036,20131220,2929,6,1607,2
424164,484900,0.78,"Y",341037,20141203,2873,11,1561,6
424165,624900,0.77,"Y",341038,20130930,2795,4,1341,3
424166,961700,1.49,"Y",341039,20140808,2957,7,1181,1
424167,120600,0.80,"Y",341040,20130129,2552,6,1596,4
424168,1022800,0.74,"Y",341041,20131230,2664,1,1613,5
424169,284200,0.78,"Y",341042,20130527,2863,9,1396,5
424170,181800,0.79,"Y",341043,20140121,2517,3,1307,5
424171,1166600,1.46,"Y",341044,20140320,2802,11,1474,1
424172,825000,0.75,"Y",341045,20141126,2924,6,1616,5
424173,839700,0.75,"Y",341046,20131018,2855,9,1282,5
424174,740200,1.52,"Y",341047,20130624,2665,9,1409,1
424175,805700,1.50,"Y",341048,20140318,2902,10,1147,1
424176,462500,0.78,"Y",341049,20131219,2794,12,1185,4
424177,564300,1.54,"Y",341050,20140807,2562,7,1424,2
424178,686800,1.52,"Y",341051,20140129,2785,11,1454,1
424179,275000,0.78,"Y",341052,20131205,2594,12,1127,3
424180,239600,0.79,"Y",341053,20130717,2540,1,1567,4
424181,776600,0.75,"Y",341054,20140617,2518,2,1141,6
424182,1137400,0.73,"Y",341055,20140124,2591,8,1298,5
424183,844400,0.75,"Y",341056,20141027,2876,6,1192,4
424184,311000,0.78,"Y",341057,20141125,2837,11,1269,4
424185,822600,0.75,"Y",341058,20130724,2552,6,1584,5
424186,467300,0.78,"Y",341059,20141119,2581,6,1497,6
424187,468600,1.55,"Y",341060,20131009,2851,3,1352,2
424188,214100,0.79,"Y",341061,20140123,2560,3,1296,3
424189,420800,0.78,"Y",341062,20140708,2583,5,1577,6
424190,859900,1.50,"Y",341063,20140318,2898,1,1503,1
424191,396600,1.55,"Y",341064,20140319,2747,9,1470,1
424192,783300,0.75,"N",NULL,20140811,2620,9,1443,6
424193,169300,0.79,"Y",341065,20140410,2792,4,1513,5
424194,1176800,0.73,"Y",341066,20140213,2682,3,1250,3
424195,188100,0.79,"Y",341067,20140415,2607,2,1176,3
424196,1015200,0.74,"Y",341068,20140424,2579,5,1210,4
424197,455300,0.78,"N",NULL,20140130,2718,5,1156,4
424198,1001500,0.74,"Y",341069,20130819,2591,1,1364,5
424199,550800,0.77,"Y",341070,20130829,2556,11,1217,5
424200,687300,0.76,"Y",341071,20130722,2979,1,1553,6
424201,145200,0.79,"Y",341072,20141103,2521,4,1184,3
424202,425200,0.78,"Y",341073,20130211,2521,2,1598,3
424203,464000,0.78,"N",NULL,20130620,2506,9,1157,5
424204,1155600,0.73,"Y",341074,20140730,2954,11,1371,4
424205,449000,1.55,"Y",341075,20140527,2642,7,1124,1
424206,892800,0.74,"Y",341076,20130129,2694,3,1379,6
424207,584600,0.77,"Y",341077,20130701,2538,11,1463,3
424208,995100,0.74,"Y",341078,20140916,2601,11,1505,4
424209,884200,1.49,"Y",341079,20130903,2737,1,1275,1
424210,581200,0.77,"N",NULL,20140710,2514,3,1188,3
