"financial_summary_cost_id","actual_units","actual_labor_cost","actual_material_cost","actual_machine_cost","actual_overhead_cost","budget_units","budget_labor_cost","budget_material_cost","budget_machine_cost","budget_overhead_cost","location_id","machine_type_id","sales_class_id","report_begin_date_id","report_end_date_id"
"201309040607",695274,"114325","27467.60","47107","24361.16",875460,"153479","44402.16","53011","35102.90",6,7,4,20130902,20130930
"201309040701",212330,"57452","3588.11","14843","2802.42",430417,"92975","12900.67","25876","8937.47",7,1,4,20130902,20130930
"201309040702",381602,"75149","7247.70","24594","11454.86",503977,"96071","11594.57","34412","13527.90",7,2,4,20130902,20130930
"201309040703",592858,"79899","19923.93","59008","8852.08",1233295,"160654","41322.58","104454","51163.73",7,3,4,20130902,20130930
"201309040704",506696,"75715","22175.76","60100","11971.29",508418,"76139","22200.15","60899","12129.31",7,4,4,20130902,20130930
"201309040705",524634,"90236","18950.90","29807","22422.69",920982,"146370","30307.66","63688","36260.15",7,5,4,20130902,20130930
"201309040706",158207,"24474","5922.67","13920","2324.25",1276259,"230703","39983.15","107546","39189.54",7,6,4,20130902,20130930
"201309040707",602263,"62414","30121.85","73760","16193.96",1416688,"189496","56569.52","164863","47141.91",7,7,4,20130902,20130930
"201309040801",1309398,"176964","39511.82","96562","57599.04",1548447,"209183","47111.89","117505","80592.30",8,1,4,20130902,20130930
"201309040802",749727,"127652","33023.62","51541","19556.08",1527998,"262027","59405.41","111910","36661.87",8,2,4,20130902,20130930
"201309040803",162516,"18862","6510.02","21024","5592.69",252626,"41923","8309.13","21942","8666.11",8,3,4,20130902,20130930
"201309040804",101463,"26047","4306.10","2129","1774.05",96765,"24989","4137.30","2035","1677.19",8,4,4,20130902,20130930
"201309040805",1044611,"185558","37568.84","78717","31179.90",1056654,"185378","37217.63","81112","30790.24",8,5,4,20130902,20130930
"201309040806",1281540,"162037","66147.74","121156","52385.94",2311113,"322666","106436.85","178807","99975.44",8,6,4,20130902,20130930
"201309040807",503236,"55641","20641.59","41688","15817.04",663009,"93931","25291.25","47530","18703.47",8,7,4,20130902,20130930
"201309040901",1158903,"93933","37247.76","122334","44268.41",2592397,"264646","72239.69","246381","84245.43",9,1,4,20130902,20130930
"201309040902",1426515,"273672","34144.74","75264","41701.61",2278796,"398304","52803.57","156599","69745.43",9,2,4,20130902,20130930
"201309040903",1702245,"285861","49193.78","109752","48120.87",3311920,"561071","104920.74","180725","89585.79",9,3,4,20130902,20130930
"201309040904",389988,"47288","18042.58","37962","11913.21",1855006,"222678","96056.55","137345","87268.21",9,4,4,20130902,20130930
"201309040905",2054150,"281266","86536.47","157424","56015.30",3788054,"529670","155753.95","314268","114929.58",9,5,4,20130902,20130930
"201309040906",1268261,"187105","54822.79","76265","50476.16",2686674,"396280","90215.12","208742","95617.85",9,6,4,20130902,20130930
"201309040907",1165064,"127643","51948.62","64006","88706.78",2945326,"335562","141962.30","223140","172713.27",9,7,4,20130902,20130930
"201309041001",1038600,"172429","25483.70","87254","28373.08",1089481,"178205","27289.63","89756","31586.69",10,1,4,20130902,20130930
"201309041002",374509,"33802","18920.94","34151","20755.39",350765,"31791","17681.62","31969","19323.27",10,2,4,20130902,20130930
"201309041003",1101045,"140504","46660.42","103700","57505.52",1347425,"196015","59919.63","114241","63848.66",10,3,4,20130902,20130930
"201309041005",702494,"83280","22057.83","71726","22041.47",866493,"123559","28301.53","73137","24647.07",10,5,4,20130902,20130930
"201309041006",1766440,"266528","76023.12","149588","77204.45",2305090,"386591","95555.25","162173","90012.50",10,6,4,20130902,20130930
"201309041007",298904,"30806","9367.41","20563","12737.16",629971,"109636","14132.60","35596","19037.73",10,7,4,20130902,20130930
"201309041101",1016000,"153117","42061.47","56731","42185.18",994664,"148799","41459.99","55489","41269.76",11,1,4,20130902,20130930
"201309041103",476250,"82349","7969.99","49288","16749.07",466248,"80084","7838.49","48016","16385.62",11,3,4,20130902,20130930
"201309041104",413887,"53045","15251.69","29246","13743.75",405195,"51936","14810.92","28404","13440.01",11,4,4,20130902,20130930
"201309041105",1051871,"172382","36823.50","60674","17318.73",1029781,"168038","35693.02","59394","16859.78",11,5,4,20130902,20130930
"201309041107",1038766,"134663","28243.63","94127","37702.58",1016951,"130812","27489.53","91557","36556.42",11,7,4,20130902,20130930
"201309041201",779509,"143812","24679.01","38071","25097.49",1962038,"322774","64110.19","110596","80206.05",12,1,4,20130902,20130930
"201309041202",1014047,"161001","37421.43","68182","36681.34",1916347,"290129","66701.95","132158","61235.06",12,2,4,20130902,20130930
"201309041203",518805,"85368","15140.10","24904","9691.53",1091404,"172454","29790.70","63156","37827.12",12,3,4,20130902,20130930
"201309041205",955383,"133517","22635.52","83474","35530.89",1372073,"197315","34258.22","116534","43144.26",12,5,4,20130902,20130930
"201309041206",1195135,"179095","47778.93","86923","37382.00",3366637,"494237","111402.16","238541","85800.70",12,6,4,20130902,20130930
"201309041207",1394785,"229860","54414.75","69722","64088.05",2374893,"402395","76866.74","134688","94121.30",12,7,4,20130902,20130930
"201309050102",1155452,"164851","48381.45","87152","35798.98",1309363,"201389","56471.88","89242","35562.66",1,2,5,20130902,20130930
"201309050103",800403,"137214","29212.12","42095","34080.77",909814,"147945","33180.18","46412","44536.45",1,3,5,20130902,20130930
"201309050104",702705,"82398","38347.34","55535","35624.02",1008983,"134900","56335.29","72553","47248.85",1,4,5,20130902,20130930
"201309050105",790170,"114886","28862.86","56616","26214.86",987885,"157942","29882.87","72283","38911.17",1,5,5,20130902,20130930
"201309050107",580780,"62354","20502.55","60812","20815.65",1289881,"131045","54583.54","132365","53089.14",1,7,5,20130902,20130930
"201309050201",1422590,"218241","62794.01","101158","54131.66",2585812,"433141","101555.02","169807","94616.00",2,1,5,20130902,20130930
"201309050202",1037563,"191978","32038.42","72755","41682.90",1935737,"378701","43531.80","113201","64545.32",2,2,5,20130902,20130930
"201309050204",399546,"70419","18703.23","26379","15738.87",1352421,"165595","46873.68","117116","81209.55",2,4,5,20130902,20130930
"201309050205",764684,"140227","17662.88","68640","25008.54",1440772,"206159","49816.98","139178","55984.18",2,5,5,20130902,20130930
"201309050206",1943848,"265931","68737.28","182575","91559.83",2078167,"283456","73198.33","196195","97474.60",2,6,5,20130902,20130930
"201309050301",2315761,"367597","65042.01","139653","81024.68",2435254,"389653","68144.51","146594","85578.27",3,1,5,20130902,20130930
"201309050302",1528369,"198979","66637.82","103376","85187.32",1607232,"209246","70162.96","108565","90119.67",3,2,5,20130902,20130930
"201309050303",777468,"110866","27178.54","49391","41529.39",1315107,"196701","47562.26","81941","61891.36",3,3,5,20130902,20130930
"201309050304",1848675,"358333","77161.43","119115","55689.19",2414802,"420869","130859.23","146750","86917.72",3,4,5,20130902,20130930
"201410030105",1383325,"191450","51800.20","130397","49544.14",1518001,"240107","52158.45","130385","56591.16",1,5,3,20141001,20141031
"201410030106",911261,"141587","49638.40","67870","40728.88",1431329,"210264","67236.37","100379","59846.84",1,6,3,20141001,20141031
"201410030107",1244978,"130615","43678.79","129269","51098.86",1164676,"123170","40581.96","122198","47910.29",1,7,3,20141001,20141031
"201410030201",992678,"130900","56322.63","60281","38976.91",2332591,"313653","127380.68","114353","88941.28",2,1,3,20141001,20141031
"201410030202",1605581,"284521","36120.30","106263","44881.60",2076517,"335997","53195.91","145848","66877.96",2,2,3,20141001,20141031
"201410030203",468864,"59189","26967.45","48027","13662.27",480960,"61059","27509.50","49564","14048.91",2,3,3,20141001,20141031
"201410030204",1213272,"212923","38575.66","67792","25878.84",2066166,"278213","71145.90","156563","64920.08",2,4,3,20141001,20141031
"201410030205",1617495,"280207","41429.49","139672","64609.09",1659226,"284718","42639.23","142242","65642.84",2,5,3,20141001,20141031
"201410030206",1191474,"225106","35127.18","65815","25785.85",1774393,"298352","74595.46","109580","49518.02",2,6,3,20141001,20141031
"201410030207",1685103,"272780","82100.18","118331","72812.95",2230711,"360603","108350.24","149067","88330.47",2,7,3,20141001,20141031
"201410030301",1831498,"271949","63593.12","143639","76313.44",2994774,"488194","104094.68","203902","107634.96",3,1,3,20141001,20141031
"201410030302",1660398,"211285","66571.90","118190","71027.49",2376538,"312583","86404.03","184373","91294.11",3,2,3,20141001,20141031
"201410030303",837010,"107457","49458.77","82388","28149.26",937173,"125844","50567.04","92537","29516.35",3,3,3,20141001,20141031
"201410030304",1333787,"157385","58394.46","124159","39928.69",1353649,"164389","59213.86","124550","41319.45",3,4,3,20141001,20141031
"201410030305",1744501,"288967","84835.28","122875","76896.03",3589050,"488872","156463.59","251761","146211.14",3,5,3,20141001,20141031
"201410030306",641486,"74286","34467.07","45402","26132.41",1302174,"188606","57799.10","81144","53122.99",3,6,3,20141001,20141031
"201410030307",1810248,"282860","55380.03","138103","45473.95",2573134,"366805","89631.62","198704","86089.87",3,7,3,20141001,20141031
"201410030401",969834,"99779","47316.99","71700","51907.03",1014931,"104339","49143.43","75256","54621.77",4,1,3,20141001,20141031
"201410030402",1471527,"200119","81429.09","119673","61817.53",1985402,"302010","103400.91","147703","94032.17",4,2,3,20141001,20141031
"201410030403",0,"0","0.00","0","0.00",329680,"27725","19360.24","18105","28214.04",4,3,3,20141001,20141031
"201410030404",237869,"29001","12853.31","28430","13185.90",248929,"30077","13407.29","29752","13746.30",4,4,3,20141001,20141031
"201410030405",732722,"129739","31011.71","63567","24145.26",766793,"136667","32611.91","66078","25376.67",4,5,3,20141001,20141031
"201410030406",733966,"104948","38084.31","48783","38698.30",803453,"113076","42459.07","52873","42485.45",4,6,3,20141001,20141031
"201410030407",565751,"85001","28880.76","58396","19802.59",592058,"89234","30012.89","60866","20830.34",4,7,3,20141001,20141031
"201410030501",1634231,"248543","69800.80","134877","42773.59",2351504,"344856","95335.45","186774","91230.37",5,1,3,20141001,20141031
"201410030502",1576831,"235108","59097.39","123290","79043.67",1601531,"238751","61948.61","128489","77188.85",5,2,3,20141001,20141031
"201410030503",948033,"121004","47945.38","84603","31734.44",1070835,"144113","49192.16","92147","31159.17",5,3,3,20141001,20141031
"201410030504",1476352,"238723","57528.13","93169","45864.50",2454995,"412052","92871.48","136148","69364.72",5,4,3,20141001,20141031
"201410030505",1897020,"272245","89316.96","107591","93392.02",2389428,"352772","98518.16","167056","99859.72",5,5,3,20141001,20141031
"201410030506",1744726,"256923","56169.55","153901","71311.38",2686139,"399530","76457.95","207646","90964.08",5,6,3,20141001,20141031
"201410030507",1274306,"245001","63303.23","87173","42833.73",1664596,"289149","81348.32","133353","52702.38",5,7,3,20141001,20141031
"201410030601",743121,"102496","30780.37","46563","37840.67",786742,"108615","32648.74","49087","39744.06",6,1,3,20141001,20141031
"201410030602",440523,"94969","11578.41","29017","14117.10",466381,"100629","12271.96","30822","14885.07",6,2,3,20141001,20141031
"201410030603",821154,"132684","21756.93","42144","23502.35",869355,"141507","23040.59","44403","24679.82",6,3,3,20141001,20141031
"201410030604",1209631,"171838","44011.17","63550","55880.12",1280636,"181049","46515.41","67814","59663.20",6,4,3,20141001,20141031
"201410030605",1813243,"359969","63964.45","106483","45630.47",1919680,"378039","67546.46","112691","48747.03",6,5,3,20141001,20141031
"201410030606",843899,"121648","45765.17","65911","37884.35",893435,"129263","48126.65","69127","40115.74",6,6,3,20141001,20141031
"201410030607",631012,"65117","24525.23","63087","36892.08",1007196,"117920","35996.14","88924","45367.32",6,7,3,20141001,20141031
"201410030701",316339,"38064","11142.09","23043","24474.98",669661,"115528","23940.35","53388","28170.32",7,1,3,20141001,20141031
"201410030702",495286,"53675","13552.38","73124","22013.00",829371,"121068","27916.64","91073","35500.55",7,2,3,20141001,20141031
"201410030703",1378719,"198790","47320.58","85268","52770.60",1327430,"189407","45555.52","82753","51066.11",7,3,3,20141001,20141031
"201410030704",627240,"78628","22184.89","62061","18398.89",603906,"75137","21415.07","59380","17861.64",7,4,3,20141001,20141031
"201410030705",561550,"61226","17914.91","56609","25250.85",1104339,"131527","35256.66","117606","35898.37",7,5,3,20141001,20141031
"201410030706",610849,"112576","12776.68","57164","18088.51",957407,"143405","26068.57","103037","25622.78",7,6,3,20141001,20141031
"201410030707",822988,"110201","28178.15","56108","39623.25",792372,"105121","27380.71","54498","38022.47",7,7,3,20141001,20141031
"201410030801",2395194,"396371","87943.23","192642","63568.27",2704968,"453547","99916.55","209130","70642.76",8,1,3,20141001,20141031
"201410030802",1988367,"307798","103574.03","133090","66905.77",2910251,"406605","148747.77","229651","95425.56",8,2,3,20141001,20141031
"201410030804",1678718,"320152","37767.06","98483","54997.69",2345282,"400266","58796.16","157906","84992.60",8,4,3,20141001,20141031
"201410030805",1684552,"306483","45305.98","113236","62839.22",1795395,"327998","48463.81","120064","67200.26",8,5,3,20141001,20141031
"201410030806",1931890,"362009","67594.47","135684","89994.29",2059008,"386300","72508.59","144558","96626.87",8,6,3,20141001,20141031
"201410030807",1399593,"184741","62457.01","130474","41708.41",1491686,"195271","66029.55","138707","44602.97",8,7,3,20141001,20141031
"201410030902",2578598,"322975","106759.25","201685","114365.89",2679421,"334505","109983.38","209873","118906.22",9,2,3,20141001,20141031
"201410030903",842209,"147822","21403.45","61696","22082.39",875139,"153262","22368.75","64244","22967.89",9,3,3,20141001,20141031
"201410030904",1180250,"144182","48419.11","92060","67386.54",1683511,"245927","67704.24","110201","78852.44",9,4,3,20141001,20141031
"201410030906",482138,"63900","22630.82","26333","25556.22",500989,"66641","23481.74","27147","26785.47",9,6,3,20141001,20141031
"201410030907",2410341,"397119","80470.75","184865","78853.99",2517964,"417794","84246.27","194198","82027.40",9,7,3,20141001,20141031
"201410031001",1296220,"166958","64526.34","128519","51821.36",1797593,"271869","68227.34","154642","61954.67",10,1,3,20141001,20141031
"201410031003",1897502,"370080","63516.69","95917","49071.54",2343167,"441362","82197.76","116356","62889.70",10,3,3,20141001,20141031
"201410031004",2153386,"248970","101956.54","186018","131028.88",2624112,"301704","133830.53","216645","147107.93",10,4,3,20141001,20141031
"201410031005",1103351,"163521","40957.94","92948","42565.70",1587991,"256510","64329.52","115498","69537.32",10,5,3,20141001,20141031
"201410031006",749086,"110700","40537.17","49689","36641.82",691855,"101899","37504.99","45431","34124.53",10,6,3,20141001,20141031
"201410031101",1225447,"170620","60196.57","82887","51326.35",1488862,"225405","63209.28","100718","53391.75",11,1,3,20141001,20141031
"201410031102",1031521,"103006","25486.92","136367","36825.62",1589313,"152673","44644.53","194819","54314.53",11,2,3,20141001,20141031
"201410031103",787154,"146988","30283.65","48724","18471.00",1811231,"361069","68770.11","130373","39823.31",11,3,3,20141001,20141031
"201410031105",1739778,"296037","56530.76","109823","65188.04",1772492,"307657","58201.11","111345","65152.97",11,5,3,20141001,20141031
"201410031106",3162862,"465014","142747.55","217828","93126.03",3228658,"476729","141348.74","215667","96026.12",11,6,3,20141001,20141031
"201410031107",2275741,"311436","75900.38","159838","79095.13",2151257,"295428","71687.91","149752","75488.39",11,7,3,20141001,20141031
"201410031202",1381556,"197933","62953.12","131652","50745.69",2257322,"294152","96869.56","180954","78753.93",12,2,3,20141001,20141031
"201410031203",903607,"110336","42880.40","83088","30648.75",1113452,"137076","47399.72","98391","33368.70",12,3,3,20141001,20141031
"201410031204",1279016,"230084","56705.42","71684","47343.97",1642520,"276654","75717.73","105246","68188.01",12,4,3,20141001,20141031
"201410031205",1629312,"216256","97415.97","133990","52168.20",2025233,"305160","110418.96","139838","58292.99",12,5,3,20141001,20141031
"201410031207",1256139,"199574","44528.95","75527","52561.22",1405431,"228707","47326.30","86997","57462.91",12,7,3,20141001,20141031
"201410040101",1538309,"230654","40139.30","87964","54467.01",1857255,"289625","46925.35","102414","63384.04",1,1,4,20141001,20141031
"201410040102",524640,"67379","15677.29","45186","12554.93",575110,"73403","17266.97","49334","13811.68",1,2,4,20141001,20141031
"201410040104",1087381,"165626","34377.92","91997","45394.45",1191987,"181775","37736.64","100176","49407.32",1,4,4,20141001,20141031
"201301031006",0,"0","0.00","0","0.00",343560,"60387","14140.78","19759","10530.15",10,6,3,20130101,20130131
"201301031007",0,"0","0.00","0","0.00",688881,"68927","41257.79","60035","22939.36",10,7,3,20130101,20130131
"201301031101",0,"0","0.00","0","0.00",766418,"113455","34526.79","53342","36494.43",11,1,3,20130101,20130131
"201301031102",0,"0","0.00","0","0.00",301797,"41108","12520.16","25198","5085.60",11,2,3,20130101,20130131
"201301031103",0,"0","0.00","0","0.00",881272,"161835","41408.06","43843","35702.27",11,3,3,20130101,20130131
"201301031104",0,"0","0.00","0","0.00",1956304,"267071","56320.60","146341","65005.18",11,4,3,20130101,20130131
"201301031105",0,"0","0.00","0","0.00",1684784,"327122","63534.91","83058","34837.89",11,5,3,20130101,20130131
"201301031106",0,"0","0.00","0","0.00",1482106,"232315","48121.17","134380","48796.96",11,6,3,20130101,20130131
"201301031107",0,"0","0.00","0","0.00",678768,"92361","27005.36","51496","25153.02",11,7,3,20130101,20130131
"201301031201",0,"0","0.00","0","0.00",985785,"166302","27779.54","66502","24272.51",12,1,3,20130101,20130131
"201301031202",0,"0","0.00","0","0.00",1595508,"247065","50629.08","106202","68157.59",12,2,3,20130101,20130131
"201301031203",0,"0","0.00","0","0.00",1143413,"228597","46733.38","70911","40983.56",12,3,3,20130101,20130131
"201301031204",0,"0","0.00","0","0.00",1439604,"219851","44411.68","112738","54454.13",12,4,3,20130101,20130131
"201301031205",0,"0","0.00","0","0.00",1233630,"168493","37501.68","72390","46695.19",12,5,3,20130101,20130131
"201301031206",0,"0","0.00","0","0.00",1993803,"294920","53017.03","197990","68192.59",12,6,3,20130101,20130131
"201301031207",0,"0","0.00","0","0.00",1883786,"272676","66999.17","94376","63655.71",12,7,3,20130101,20130131
"201301040101",0,"0","0.00","0","0.00",2093153,"283818","135539.15","138916","72477.05",1,1,4,20130101,20130131
"201301040102",0,"0","0.00","0","0.00",1421363,"211849","62853.59","78976","38724.28",1,2,4,20130101,20130131
"201301040103",0,"0","0.00","0","0.00",2297567,"369463","84819.92","204652","71835.17",1,3,4,20130101,20130131
"201301040104",0,"0","0.00","0","0.00",1421395,"245367","72731.97","82123","51502.90",1,4,4,20130101,20130131
"201301040105",0,"0","0.00","0","0.00",1488026,"229039","96121.93","111425","63743.53",1,5,4,20130101,20130131
"201301040106",0,"0","0.00","0","0.00",1098358,"160953","47934.97","89285","55834.82",1,6,4,20130101,20130131
"201301040107",0,"0","0.00","0","0.00",2605536,"433507","101772.84","204735","86000.95",1,7,4,20130101,20130131
"201301040201",0,"0","0.00","0","0.00",1089737,"169118","44090.79","64061","50718.07",2,1,4,20130101,20130131
"201301040202",0,"0","0.00","0","0.00",694688,"114492","20509.20","45456","23860.41",2,2,4,20130101,20130131
"201301040203",0,"0","0.00","0","0.00",905513,"153356","20168.90","59654","19290.10",2,3,4,20130101,20130131
"201301040204",0,"0","0.00","0","0.00",877589,"131620","22905.85","77059","37744.74",2,4,4,20130101,20130131
"201301040205",0,"0","0.00","0","0.00",856060,"123734","38938.32","60921","37323.65",2,5,4,20130101,20130131
"201301040206",0,"0","0.00","0","0.00",53093,"6792","852.66","7137","1792.98",2,6,4,20130101,20130131
"201301040207",0,"0","0.00","0","0.00",664696,"136886","26689.31","35897","31927.42",2,7,4,20130101,20130131
"201301040301",0,"0","0.00","0","0.00",854339,"100729","42455.85","78435","35097.62",3,1,4,20130101,20130131
"201301040302",0,"0","0.00","0","0.00",391536,"45559","23226.71","20215","19062.01",3,2,4,20130101,20130131
"201301040303",0,"0","0.00","0","0.00",2197045,"340309","99610.34","128908","103551.62",3,3,4,20130101,20130131
"201301040304",0,"0","0.00","0","0.00",970941,"174118","39745.83","61552","18421.55",3,4,4,20130101,20130131
"201301040305",0,"0","0.00","0","0.00",1430415,"213814","60482.00","98590","54073.76",3,5,4,20130101,20130131
"201301040306",0,"0","0.00","0","0.00",692868,"82674","21389.44","50831","21273.30",3,6,4,20130101,20130131
"201301040307",0,"0","0.00","0","0.00",1560977,"242005","62112.36","98453","77860.24",3,7,4,20130101,20130131
"201301040401",0,"0","0.00","0","0.00",1513749,"223321","54488.92","143988","44647.16",4,1,4,20130101,20130131
"201301040402",0,"0","0.00","0","0.00",1072667,"179458","53750.56","86186","35422.62",4,2,4,20130101,20130131
"201301040403",0,"0","0.00","0","0.00",2170605,"336381","75206.43","168698","64054.24",4,3,4,20130101,20130131
"201301040404",0,"0","0.00","0","0.00",2818773,"454877","125812.81","198639","85754.10",4,4,4,20130101,20130131
"201301040405",0,"0","0.00","0","0.00",520677,"50092","21575.88","48308","17148.10",4,5,4,20130101,20130131
"201301040406",0,"0","0.00","0","0.00",434797,"70677","17702.90","34668","14020.15",4,6,4,20130101,20130131
"201301040407",0,"0","0.00","0","0.00",484590,"54629","29816.75","37995","15281.48",4,7,4,20130101,20130131
"201301040501",0,"0","0.00","0","0.00",1831374,"276474","85615.98","115297","68515.49",5,1,4,20130101,20130131
"201301040502",0,"0","0.00","0","0.00",2265115,"370872","94028.72","133225","74147.39",5,2,4,20130101,20130131
"201301040503",0,"0","0.00","0","0.00",1374669,"178164","53754.56","103867","87714.32",5,3,4,20130101,20130131
"201301040504",0,"0","0.00","0","0.00",2524446,"425973","87484.68","185388","71847.57",5,4,4,20130101,20130131
"201301040506",0,"0","0.00","0","0.00",1938878,"271470","81355.99","147919","110631.35",5,6,4,20130101,20130131
"201301040507",0,"0","0.00","0","0.00",940914,"139954","31485.67","85079","28197.14",5,7,4,20130101,20130131
"201301040602",0,"0","0.00","0","0.00",986460,"176712","32597.40","54630","23610.19",6,2,4,20130101,20130131
"201301040603",0,"0","0.00","0","0.00",1814624,"245857","62599.24","151273","82233.39",6,3,4,20130101,20130131
"201301040604",0,"0","0.00","0","0.00",1540181,"257582","76325.27","94983","52903.92",6,4,4,20130101,20130131
"201301040606",0,"0","0.00","0","0.00",1508444,"193797","66401.36","124483","62285.47",6,6,4,20130101,20130131
"201301040607",0,"0","0.00","0","0.00",875460,"153479","44402.16","53011","35102.90",6,7,4,20130101,20130131
"201301040702",0,"0","0.00","0","0.00",503977,"96071","11594.57","34412","13527.90",7,2,4,20130101,20130131
"201301040703",0,"0","0.00","0","0.00",1233295,"160654","41322.58","104454","51163.73",7,3,4,20130101,20130131
"201301040704",0,"0","0.00","0","0.00",508418,"76139","22200.15","60899","12129.31",7,4,4,20130101,20130131
"201301040706",0,"0","0.00","0","0.00",1276259,"230703","39983.15","107546","39189.54",7,6,4,20130101,20130131
"201301040707",0,"0","0.00","0","0.00",1416688,"189496","56569.52","164863","47141.91",7,7,4,20130101,20130131
"201301040802",0,"0","0.00","0","0.00",1527998,"262027","59405.41","111910","36661.87",8,2,4,20130101,20130131
"201301040803",0,"0","0.00","0","0.00",252626,"41923","8309.13","21942","8666.11",8,3,4,20130101,20130131
"201301040804",0,"0","0.00","0","0.00",96765,"24989","4137.30","2035","1677.19",8,4,4,20130101,20130131
"201301040806",0,"0","0.00","0","0.00",2311113,"322666","106436.85","178807","99975.44",8,6,4,20130101,20130131
"201301040807",0,"0","0.00","0","0.00",663009,"93931","25291.25","47530","18703.47",8,7,4,20130101,20130131
"201301040902",0,"0","0.00","0","0.00",2278796,"398304","52803.57","156599","69745.43",9,2,4,20130101,20130131
"201301040903",0,"0","0.00","0","0.00",3311920,"561071","104920.74","180725","89585.79",9,3,4,20130101,20130131
"201301040904",0,"0","0.00","0","0.00",1855006,"222678","96056.55","137345","87268.21",9,4,4,20130101,20130131
"201301040906",0,"0","0.00","0","0.00",2686674,"396280","90215.12","208742","95617.85",9,6,4,20130101,20130131
"201301040907",0,"0","0.00","0","0.00",2945326,"335562","141962.30","223140","172713.27",9,7,4,20130101,20130131
"201301041002",0,"0","0.00","0","0.00",350765,"31791","17681.62","31969","19323.27",10,2,4,20130101,20130131
"201301041003",0,"0","0.00","0","0.00",1347425,"196015","59919.63","114241","63848.66",10,3,4,20130101,20130131
"201301041005",0,"0","0.00","0","0.00",866493,"123559","28301.53","73137","24647.07",10,5,4,20130101,20130131
"201301041006",0,"0","0.00","0","0.00",2305090,"386591","95555.25","162173","90012.50",10,6,4,20130101,20130131
"201301041007",0,"0","0.00","0","0.00",629971,"109636","14132.60","35596","19037.73",10,7,4,20130101,20130131
"201301041102",0,"0","0.00","0","0.00",709840,"54488","52031.64","76169","47883.61",11,2,4,20130101,20130131
"201301041103",0,"0","0.00","0","0.00",466248,"80084","7838.49","48016","16385.62",11,3,4,20130101,20130131
"201301041104",0,"0","0.00","0","0.00",405195,"51936","14810.92","28404","13440.01",11,4,4,20130101,20130131
"201301041106",0,"0","0.00","0","0.00",2256156,"358781","67655.75","149650","65528.95",11,6,4,20130101,20130131
"201301041107",0,"0","0.00","0","0.00",1016951,"130812","27489.53","91557","36556.42",11,7,4,20130101,20130131
"201301041202",0,"0","0.00","0","0.00",1916347,"290129","66701.95","132158","61235.06",12,2,4,20130101,20130131
"201301041203",0,"0","0.00","0","0.00",1091404,"172454","29790.70","63156","37827.12",12,3,4,20130101,20130131
"201301041205",0,"0","0.00","0","0.00",1372073,"197315","34258.22","116534","43144.26",12,5,4,20130101,20130131
"201301041206",0,"0","0.00","0","0.00",3366637,"494237","111402.16","238541","85800.70",12,6,4,20130101,20130131
"201301041207",0,"0","0.00","0","0.00",2374893,"402395","76866.74","134688","94121.30",12,7,4,20130101,20130131
"201301050102",0,"0","0.00","0","0.00",1309363,"201389","56471.88","89242","35562.66",1,2,5,20130101,20130131
"201301050103",0,"0","0.00","0","0.00",909814,"147945","33180.18","46412","44536.45",1,3,5,20130101,20130131
"201301050105",0,"0","0.00","0","0.00",987885,"157942","29882.87","72283","38911.17",1,5,5,20130101,20130131
"201301050106",0,"0","0.00","0","0.00",973774,"154298","38266.77","98273","36562.69",1,6,5,20130101,20130131
"201301050107",0,"0","0.00","0","0.00",1289881,"131045","54583.54","132365","53089.14",1,7,5,20130101,20130131
"201301050202",0,"0","0.00","0","0.00",1935737,"378701","43531.80","113201","64545.32",2,2,5,20130101,20130131
"201301050203",0,"0","0.00","0","0.00",2589108,"403093","98751.57","177821","106199.05",2,3,5,20130101,20130131
"201301050205",0,"0","0.00","0","0.00",1440772,"206159","49816.98","139178","55984.18",2,5,5,20130101,20130131
"201301050206",0,"0","0.00","0","0.00",2078167,"283456","73198.33","196195","97474.60",2,6,5,20130101,20130131
"201310030503",909533,"108406","27767.02","73088","46344.06",1182710,"147578","31382.57","102741","51772.79",5,3,3,20131001,20131031
"201310030504",293508,"51098","14416.57","11995","12820.05",266974,"46044","13042.67","10869","11768.81",5,4,3,20131001,20131031
"201310030505",2145968,"356653","61336.77","162905","56369.92",2252945,"358705","67526.05","189975","55599.07",5,5,3,20131001,20131031
"201310030506",802990,"91018","30217.25","81519","48986.33",730399,"83409","27292.22","73734","44964.55",5,6,3,20131001,20131031
"201310030507",1163388,"228093","44458.11","78011","38949.89",1058217,"206379","40061.20","71310","35089.96",5,7,3,20131001,20131031
"201310030601",2311796,"398228","75449.37","188462","70113.36",2538334,"436647","82338.81","210123","76043.89",6,1,3,20131001,20131031
"201310030602",2205646,"330167","95890.00","168861","111748.68",2480328,"388172","107963.87","184271","119968.15",6,2,3,20131001,20131031
"201310030603",1263390,"139641","40836.74","126372","30116.06",1551651,"205389","45977.09","144093","40558.90",6,3,3,20131001,20131031
"201310030604",1776119,"263029","61374.77","107277","80257.24",2103993,"317078","71174.16","132317","90402.97",6,4,3,20131001,20131031
"201310030605",3053470,"581455","131750.63","147533","95384.17",3894146,"767061","159065.27","178638","118178.62",6,5,3,20131001,20131031
"201310030606",1068965,"136454","34463.07","127732","30165.15",1703479,"256675","55947.18","179081","44025.41",6,6,3,20131001,20131031
"201310030607",2443766,"370628","101453.62","178946","125987.71",3456509,"529942","163728.72","253236","178317.68",6,7,3,20131001,20131031
"201310030701",914091,"108739","35872.48","55039","56206.41",1043400,"130691","41253.99","59527","60423.18",7,1,3,20131001,20131031
